Series Name,Series Code,Country Name,countrycode,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,101.3164106,77.28267356,126.5044711,101.2175464,84.95293227,100.2982665,105.32188,107.7522807,106.0505666,133.2699664,126.8956753,144.1410151,147.3396552,148.9399622,151.67754,158.1256764,180.3593267,184.8302465,182.4204025,180.981349,211.9754257,222.8815729,185.8062182,186.9657883,204.1400334,201.5322202,207.4251021,214.7487915,234.9609184,241.8848805,260.2973765,244.7783993,264.0894347,279.913114,289.0457846,299.5417805,283.7898565,289.7986261,311.4564549,292.7506431,239.8060653,210.3904575,281.977025,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,812.66577,841.1177708,864.0036677,873.8606154,802.7649223,865.3677543,826.1368265,807.6153617,788.6462201,796.8171753,784.4535004,777.9104032,766.2527633,752.5047527,743.749588,733.4475445,727.2056637,744.3071986,723.8861037,699.8710149,701.5510577,695.1664979,679.4978123,668.0710458,663.3454601,641.7528862,652.4014181,641.8132398,625.9188779,623.8921158,624.5152992,626.2064178,627.2508227,625.1503987,624.9549549,617.3364344,596.1426445,595.2268755,588.5484844,588.8424796,601.6137782,611.3748035,625.1889003,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,1012.020923,999.721603,1025.716715,1006.017269,970.163108,993.4527895,940.4074293,920.975155,923.396358,922.0669811,878.0959468,851.0074269,839.8732639,824.6132271,852.5121929,871.7795715,920.9154384,903.4110487,897.2995696,917.1359657,947.185611,950.8475431,896.4672944,888.9856001,896.7196888,878.2432185,853.334268,856.2848614,898.5253735,841.6166087,833.7518828,811.2717994,766.6829105,740.9903011,770.314766,779.1571918,753.6641899,691.898519,695.2030733,708.1879989,754.0540111,782.3232308,805.3391341,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,784.5407253,777.7377312,786.6400165,782.9394266,781.0244448,779.1266385,769.5975185,773.6762881,770.1676401,778.2401757,796.3646255,809.3055684,801.6625656,819.899847,807.1192624,812.5005733,814.7332668,819.3258738,786.1700771,765.0446665,768.3807629,727.6869236,736.4896554,736.1120047,744.3853035,743.4277666,743.5865064,732.1151357,732.2392336,718.3322342,723.1938271,710.6556528,723.8969965,741.1825085,732.453092,726.6606915,739.7073269,763.1269603,749.3209451,738.7953791,733.1763268,712.4040495,709.1811468,724.7211558,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,506.5372323,510.854291,521.9949809,524.8892608,527.592141,534.6163575,546.0830066,553.4040639,554.5466438,559.9164948,565.4275308,572.6278901,565.5016078,554.7826441,557.7021047,551.8899999,555.4923159,553.1709113,556.3423507,552.7724839,567.5493246,574.0810642,569.7623541,546.8596102,547.5465537,558.2050773,560.9764915,553.1770023,562.3152811,532.7869599,539.4028286,542.7087877,551.5522751,557.6130935,563.6715037,556.8203369,561.0504932,563.4089438,549.4544846,573.1104614,585.5236351,599.0048534,596.9967568,586.6792071,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,428.8813682,432.7141363,462.5153658,478.3860423,501.4819422,540.723339,576.2138212,640.7795342,741.1709794,804.0382176,894.7719927,965.4693316,1008.864201,1001.181695,1026.49732,1042.299377,1095.225605,1155.910853,1181.773603,1087.396507,1102.992665,1186.28508,1232.710603,1271.481266,1270.797522,1290.855346,1308.195898,1295.117053,1277.498343,1275.486136,1337.618898,1370.063975,1359.383531,1405.563107,1458.139149,1522.782807,1551.29888,1631.564531,1675.315395,1740.661467,1705.96422,1799.691579,1750.996667,1917.471423,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,866.7449976,..,..,..,..,..,..,..,..,..,..,..,..,..,999.8025731,1052.664744,1048.923508,1039.962199,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,2611.214915,2666.458767,2769.254173,2785.949666,2925.664714,3055.991198,3195.305988,3347.35222,3407.4863,3404.423053,3265.245996,3338.939891,3321.966286,3291.908831,3367.007523,3434.537585,3516.414535,3497.115076,3371.984832,3089.524941,2832.542308,2624.1144,2609.578964,2502.917136,2609.643905,2697.218477,2642.391892,2519.731598,2394.8729,2376.471067,2456.952678,2484.393209,2570.983706,2579.474482,2617.576469,2690.908886,2696.754909,2706.449045,2527.351474,2634.983932,2637.759995,2566.284683,2512.236817,2471.422864,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,398.504079,401.1647112,418.1454702,428.2734652,436.0831013,447.7135021,460.308243,470.0746925,486.7760661,503.3086177,523.3715246,539.6436046,533.8124942,538.9518084,543.410463,548.0934278,562.0404441,569.8980405,576.4246737,612.297964,624.6740549,628.3852665,635.9903023,648.1966233,658.0648524,664.3077498,675.3305026,680.5463695,693.2756239,695.5540613,696.6601052,704.9139297,712.2438212,734.5499491,751.5326525,774.4383637,789.1867169,810.6098695,827.0618176,844.6656404,845.0008035,869.3449464,864.6082704,880.8638108,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,658.3143321,678.8821422,711.2707891,711.7098096,725.6340473,748.011805,784.5341984,816.5832466,834.6899438,823.6873262,806.0149288,812.2091345,821.2992437,856.5310268,862.5681526,880.4403969,901.2464373,938.6699994,956.5259782,1015.363522,1004.936221,1027.4941,1065.485356,1099.567072,1145.297235,1171.468707,1179.287986,1158.138671,1179.847088,1213.564484,1229.076404,1273.206703,1361.144188,1474.129691,1548.355929,1625.902966,1699.991309,1722.785287,1774.546117,1916.308835,1973.016981,2010.308449,2049.339517,2119.335607,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,443.3484887,452.8470105,459.96929,461.8103963,494.8883248,503.4600119,537.1153494,570.5237022,575.7494143,569.9587379,561.680707,568.9902808,580.521379,601.1151205,609.4927032,623.3192897,640.9040722,662.618878,669.3714542,711.6529869,694.9943189,708.0009526,739.024554,759.0988349,801.852502,817.4072564,815.3020367,805.7089976,816.8935947,841.432914,863.5853414,909.816955,1007.189712,1120.620076,1211.416911,1295.339086,1375.288304,1409.751482,1484.648621,1615.123758,1694.60559,1745.354795,1789.825436,1861.284233,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,432.1400214,441.5537437,448.8068531,450.2617473,483.5220972,491.4121671,524.8192024,557.5501937,561.7256353,554.8605503,546.2064791,552.9671118,564.1697047,584.8317506,592.7531323,607.5674627,626.662355,648.627587,655.9171461,700.0514224,684.3905061,700.3419011,733.3924931,755.2764074,799.5882997,817.0457786,815.5498923,806.6247091,817.339392,841.5431393,863.6949667,911.0401064,1009.504414,1124.238133,1215.830824,1300.783854,1383.530818,1417.497859,1493.524578,1626.231146,1709.265387,1760.507013,1807.242348,1879.904156,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Euro area,EMU,1399.55756,1451.599653,1564.91288,1684.685365,1761.500518,1816.540031,1865.421287,1942.039627,2093.861168,2263.135409,2746.044186,2781.375032,2919.134875,3106.605926,3063.788053,2931.076029,3141.109713,3105.382207,3224.34828,3353.716869,3290.702263,3180.344531,3071.807042,3095.002574,3199.985283,3297.420022,3328.910192,3399.297375,3426.187397,3488.445196,3488.059637,3528.780518,3441.441133,3406.046066,3389.087654,3498.183146,3605.42712,3593.941896,3648.895596,3636.923217,3672.091406,3758.009206,3742.689617,3802.634215,3836.744375,3826.977551,3819.155852,3738.943821,3712.195982,3495.028625,3608.669975,3469.195805,3427.549242,3387.157829,3249.183571,3329.025613,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3747.192613,3712.856885,3493.825568,3370.636417,3184.184351,3200.551634,3238.021014,3173.613658,3165.814305,3160.973426,3183.303734,3229.982534,3232.70926,3316.75739,3345.903115,3346.216425,3389.943868,3364.846861,3370.774123,3149.052994,3299.697158,3271.221127,3266.076536,3213.837963,3152.712737,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2844.492654,2770.049855,2462.2252,2213.819941,1963.157133,1913.721483,1841.981612,1799.360849,1792.671685,1746.16682,1759.490647,1730.659094,1793.537017,1872.558014,1925.650574,1912.927734,1986.920834,2048.102746,2045.100119,1849.002561,1990.470332,2064.179712,2047.467622,1996.128488,2016.299463,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3891.479661,3782.549542,3434.77707,3215.670946,2855.657847,2804.346729,2766.847947,2668.870102,2608.257017,2614.889383,2637.213849,2649.189057,2680.182109,2785.305131,2817.266744,2827.427319,2925.428746,2962.867026,2999.102948,2775.922212,2955.612124,3070.570434,3083.962956,3015.120022,3040.999592,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,European Union,EUU,1483.674873,1537.64888,1651.167809,1762.760054,1839.866826,1885.356706,1940.453588,2010.600995,2157.835427,2331.029497,2760.310184,2786.462482,2904.122904,3070.420787,3031.06246,2968.210745,3165.846339,3168.871293,3291.099895,3406.970725,3347.790746,3234.459737,3168.562193,3180.525986,3256.501288,3360.080331,3405.214094,3473.207876,3487.814052,3496.287892,3421.986836,3401.367968,3301.463325,3280.314491,3252.466799,3359.850768,3466.845236,3436.898038,3449.654475,3409.697565,3428.576958,3515.303379,3512.693664,3576.40018,3607.602374,3605.786224,3618.476115,3554.835534,3533.759343,3321.260266,3447.915016,3335.442956,3288.090799,3242.510886,3123.506135,3278.352078,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,535.0813295,529.5845298,543.2698903,558.5577891,562.6944968,571.2289361,579.3994658,590.9601642,603.7862595,618.5950001,623.9059613,624.6425483,640.2967925,634.1614043,638.986051,638.336108,638.3471729,635.6430182,640.8154494,1169.421966,1157.46927,1089.630897,1022.350353,965.5658663,943.2228931,916.0693111,910.4928774,866.177625,841.2023855,823.7223947,831.6330168,834.9520421,836.6789553,832.2687368,831.0828133,821.2639583,806.8541739,811.9453698,775.9250674,821.4355562,793.3263658,791.1653709,773.8872646,702.5782976,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,386.9149594,385.7281397,392.1932068,389.7950585,395.4068949,398.5781356,402.7755995,399.0862235,400.9722323,402.7514714,407.2286653,414.6426961,425.4936145,430.1474159,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,High income,HIC,2758.462616,2796.925248,2916.136563,3068.213689,3174.8213,3260.339122,3386.668505,3529.193034,3716.029911,3925.313058,4252.706659,3920.69005,4073.410182,4259.648176,4166.46571,4045.972456,4273.273866,4345.163156,4452.11528,4529.712821,4394.745801,4259.154958,4135.187956,4128.373482,4256.58275,4320.094479,4343.14894,4461.137496,4579.78557,4627.250227,4720.100752,4721.814887,4669.348716,4666.346974,4633.858964,4681.322604,4774.984331,4759.230199,4742.048815,4807.861329,4887.889394,4877.346215,4889.291287,4939.662137,5004.480083,5000.051959,5005.040576,5005.587061,4956.82109,4713.245881,4886.645593,4807.603757,4781.942951,4755.122496,4709.634443,4605.075823,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,509.9162847,520.1391594,535.6273488,544.8131323,569.4675399,584.0588768,609.6887452,636.2788131,647.0915631,649.5872405,644.1711179,655.7434466,656.250148,671.996301,681.2982238,692.8281626,708.2809427,720.8967182,723.9380343,1072.848096,1051.663904,1017.531077,1006.216803,979.8532432,997.3271257,1001.043908,995.9364264,980.6171098,988.753136,998.4027629,1010.34438,1033.055201,1089.993886,1156.904715,1208.213106,1264.074626,1311.996844,1340.910142,1359.888112,1444.349687,1493.630256,1528.622013,1543.894317,1566.780346,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,486.656675,495.1016821,508.5877558,516.2692528,536.7418846,549.1575169,570.7281728,592.7615665,601.9116382,603.835109,599.1046178,609.012136,609.1237598,621.7622811,629.4707684,638.6889478,651.953539,662.2645456,664.7180099,965.5122893,948.5456593,918.1275815,907.2479505,883.183021,894.6100362,897.6908613,892.9266373,880.5230322,887.1506251,891.4969868,900.5262495,918.292823,963.3967392,1014.890918,1055.021826,1098.338237,1135.157922,1158.051486,1169.362313,1235.294555,1273.633322,1297.866599,1307.501234,1327.455603,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,444.6015191,446.5648237,453.7190178,457.5888794,461.0241468,465.4790679,471.2353397,474.9382408,479.9431936,484.3365012,489.3818117,495.341442,497.3873976,491.2419509,496.6677374,495.3044607,507.6897526,508.9877222,513.9831878,644.087137,651.7430993,645.6011249,646.243361,628.8411048,616.4691127,624.0998276,622.8109193,628.9378251,636.7255693,633.6618024,633.2381309,632.4607481,634.3618687,635.6574444,629.9309615,628.3282147,628.613662,623.3586778,598.2196026,604.45538,616.903267,623.5245847,608.4500096,546.9259156,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,316.7922223,314.4166636,315.9068867,314.5841865,311.7637663,312.7148712,312.3180987,310.5352175,311.5799607,310.2848676,308.378151,310.7834516,309.4756161,311.7702725,311.0828736,311.6945487,311.5669541,312.7167722,312.2664386,334.321115,332.5685753,325.816377,318.8929952,317.5711065,319.9245293,323.4479109,326.4376539,330.7981882,333.8798356,327.4883443,331.1844075,336.0043529,338.9203936,342.9377264,350.9856198,355.249078,359.6154503,362.7690066,363.4357528,368.641781,371.8865342,369.5779145,373.2906816,379.4339545,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,362.3608604,361.5859793,365.0978567,365.6582228,365.1565231,367.4739398,369.4514843,369.8107532,372.5040861,373.7503188,374.8246812,378.7619254,378.851253,378.1783666,379.9800997,380.10773,384.9191451,386.3961028,388.2542338,455.091986,457.5856775,450.9506302,447.1029566,439.3991164,434.5753731,439.8917465,441.4512032,446.6625915,451.7440396,445.3146156,447.6878077,450.5601914,453.3187133,456.2646478,459.2447339,461.4702394,464.5382303,465.0541986,455.9339189,461.8650648,469.0108554,469.5686629,466.0683792,444.405186,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,603.001195,617.7120415,632.7000477,638.3037149,675.9473729,692.318734,729.9125698,774.2337589,786.0407549,782.3888943,759.682815,769.5868123,778.5352316,803.0403208,817.8644734,836.187275,859.1585588,879.958074,881.6067917,1358.649081,1319.366901,1273.970597,1260.161623,1217.928511,1241.448526,1254.194287,1233.898328,1216.542832,1226.494273,1244.418163,1273.433067,1315.264287,1418.934456,1530.891512,1619.431996,1719.743164,1804.099659,1853.208392,1881.40504,2036.282535,2138.675841,2196.8224,2235.914123,2301.935431,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,825.8648166,843.4450861,883.468217,911.743317,911.4460882,935.6525581,960.486097,995.0835771,1027.293566,1063.88384,1051.656857,1050.60024,1029.40727,1042.969204,1041.774903,1043.556654,1062.916231,1059.12285,1064.732495,1055.921886,1061.850633,1070.954479,1056.766781,1094.133485,1085.457034,1116.686218,1144.39336,1162.940381,1159.654094,1156.592337,1154.394318,1157.85175,1170.501573,1203.600865,1233.539595,1274.526943,1281.587527,1309.341982,1285.179829,1339.766531,1352.047436,1393.405835,1403.865341,1367.639946,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,763.4157838,787.234515,826.7676715,850.6243226,862.8464991,885.9144383,908.9430511,942.3162544,974.9712591,1005.01095,987.2910402,991.6062806,961.7958061,984.4202089,990.2786972,988.9793897,1013.412711,1011.152067,1014.414,999.4385605,1003.138742,998.6376692,994.5514143,1019.592312,1017.268016,1039.553482,1066.56268,1078.324197,1077.99267,1073.355421,1068.481172,1062.838752,1085.972406,1112.752101,1142.065922,1170.551858,1185.667924,1205.258967,1181.581587,1225.641658,1245.228868,1276.972457,1296.429984,1312.745054,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,795.556522,816.6931662,854.4743078,883.9323654,889.2555101,911.869421,935.0019504,970.4632185,1003.184068,1040.694375,1029.126961,1027.083698,1003.142438,1022.364639,1025.25897,1028.021757,1047.438089,1042.469805,1044.695686,1037.502738,1051.841794,1065.438674,1056.297053,1093.922367,1085.113952,1114.979477,1140.620841,1160.599715,1157.775781,1152.935969,1151.209357,1156.579342,1169.896527,1203.571456,1235.453048,1277.422748,1285.056207,1312.883145,1286.952454,1341.439773,1354.573839,1396.721964,1408.519146,1371.139728,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,317.5512466,316.4242483,316.7737335,313.8047685,307.6808871,306.7313185,304.1231906,302.1427841,300.4690715,302.7845509,298.1614241,296.7951364,296.3403059,294.8604052,296.3558736,295.6487195,292.3899606,294.7919919,293.9005164,293.2435114,291.8545463,292.4449287,289.8848948,293.207636,296.7884989,297.2757959,298.5803756,299.8961782,303.7134792,298.9431987,304.8872646,309.5102645,314.570288,313.0276489,316.009021,322.1982005,324.6189966,330.9432269,338.7683615,343.1978308,345.5905773,348.4451676,356.7383955,363.2875322,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,438.9851389,447.0599196,458.6798481,465.2052131,483.9712602,494.3454785,514.4474586,533.1375637,542.5829691,544.3318863,543.7759184,553.5060691,554.6122201,570.3033969,577.8924181,585.6222573,598.5063854,610.4254074,616.6406061,744.6899936,736.1544751,725.546232,727.237985,726.8762291,744.7598853,748.9351216,753.4061666,746.7012879,753.393199,758.974367,767.9664481,787.3486719,831.5228236,886.1461258,927.9516023,968.0674005,1007.751491,1028.973925,1052.524486,1112.073495,1146.572439,1170.12099,1184.587658,1212.773421,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,299.672153,301.288825,304.8098164,307.2619294,310.5153041,314.6944416,316.9997049,317.0159392,322.7944217,325.8519812,331.4032713,335.5901855,339.0098419,340.056632,347.5883011,349.5860082,354.9886445,360.8417607,367.2293202,401.04082,404.3615428,406.4164387,407.240289,407.0747872,414.0640413,420.0169232,426.3968204,431.0394969,441.2483449,440.7195531,441.7010137,446.9350803,450.4750256,463.2922594,472.3435558,482.5649726,495.5440131,506.6233794,524.9684871,538.1510845,551.142049,567.0454619,565.5403238,567.3791986,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,474.5669492,470.7802399,536.4695867,558.6726954,594.5972334,642.6813042,688.0003429,732.8897828,841.4106552,891.9830815,981.8286258,1069.467976,1056.748099,1077.015904,1104.999545,1117.219519,1161.819377,1211.110565,1266.677273,1191.45475,1223.272153,1307.569415,1371.474104,1434.47563,1447.506265,1447.791568,1499.365083,1489.862461,1511.49755,1499.641539,1579.751808,1612.04526,1615.03847,1683.165829,1764.050546,1832.742061,1879.29707,1980.26902,2003.967142,2057.764648,2029.070282,2131.780305,2086.312478,2286.920121,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,333.3718102,338.4770955,378.5500415,417.4830638,442.5319087,486.590187,518.4015368,529.1556704,588.4642112,588.419557,624.9869489,685.1583462,665.787104,708.6255181,736.305873,740.2141692,742.1860365,749.2940628,795.9207373,804.1695748,815.8739946,855.8656759,902.2694163,945.1813676,960.5362941,943.9177492,1011.163298,980.4242824,1005.818822,987.2636699,1041.784274,1050.945728,1056.664993,1109.196342,1188.176133,1208.069922,1239.270469,1288.097902,1300.372906,1290.847879,1276.946921,1308.188782,1303.242878,1423.238378,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,333.3718102,338.4770955,378.5500415,417.4830638,442.5319087,486.590187,518.4015368,529.1556704,588.4642112,588.419557,624.9869489,685.1583462,665.787104,708.6255181,736.305873,740.2141692,742.1860365,749.2940628,795.9207373,804.1695748,815.8739946,855.8656759,902.2694163,945.1813676,960.5362941,943.9177492,1011.163298,980.4242824,1005.818822,987.2636699,1041.784274,1050.945728,1056.664993,1109.196342,1188.176133,1208.069922,1239.270469,1288.097902,1300.372906,1290.847879,1276.946921,1308.188782,1303.242878,1423.238378,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,433.5030034,442.2683701,454.3086387,461.0065791,480.6365323,491.259027,511.9015867,531.0923496,540.2669234,541.9746198,541.2882572,551.0999519,551.8631934,568.0619997,576.1597391,584.7311176,598.6614275,611.1278244,618.1580376,752.6286256,744.0628313,734.8272522,737.8349983,738.1759352,757.5675662,762.6699525,767.5963577,760.8946666,767.7443382,775.5505432,784.9526292,805.7471584,852.6765595,911.0437521,954.9198521,997.6355562,1041.130003,1063.330409,1089.123062,1153.361221,1192.361331,1221.11341,1237.679637,1264.203287,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,North America,NAC,5516.345977,5494.086457,5654.544543,5869.044418,6024.09479,6201.770587,6469.291448,6693.144005,6960.887266,7215.690803,7466.148368,7528.958471,7837.852245,8060.070944,7830.599969,7609.23966,8022.210308,8202.50574,8353.196466,8281.908558,7931.208139,7638.529661,7250.713423,7187.118903,7436.015009,7457.422268,7390.388879,7626.997783,7853.258884,7897.5529,7667.611043,7620.080221,7669.860944,7715.564427,7777.627583,7785.182444,7865.164089,7851.083732,7817.956797,7941.329723,8077.286737,7850.315844,7858.165879,7848.081314,7938.076945,7903.143102,7751.022959,7802.979026,7557.737428,7129.898606,7223.51896,7117.47214,6957.82401,6989.375602,7054.614164,6886.836674,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,OECD members,OED,2660.598395,2695.722532,2809.350602,2953.656976,3054.399559,3136.620778,3256.78582,3390.958177,3567.559301,3765.477877,4075.61112,3673.731105,3815.073019,3981.615625,3891.826118,3772.458293,3974.748395,4033.723435,4118.219198,4178.76587,4046.05064,3910.421862,3786.037378,3760.283161,3879.940357,3934.759792,3943.210651,4040.032639,4128.573811,4166.926146,4130.720549,4138.975677,4136.929329,4160.211064,4195.105265,4250.712509,4343.803498,4351.618263,4334.938768,4376.43088,4441.41899,4397.458085,4394.083599,4420.022039,4471.557376,4467.555679,4441.213746,4430.943272,4342.978394,4125.23551,4234.296001,4135.178525,4083.204168,4076.633055,4023.558649,4133.728958,..,..,..,..,..,..,..,..
