Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,207.126166117133,233.068248323554,218.901685753979,230.18629941976,227.815811214193,230.516653833596,234.348656477817,212.099066830324,200.028885407188,203.42012496867,181.688297756558,193.244943093834,203.945458268987,203.565964119432,201.341877793036,187.315851506142,174.52972760162,167.143016782313,145.962239325604,138.905360597788,132.481722366295,132.287170907091,153.748363724912,154.275256938622,160.010876432562,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,164.599581567534,155.860308925757,155.734779763172,149.506504308464,135.681648352248,138.322099213837,136.345220138503,134.769841064191,125.78941969299,111.570705437118,108.778617819102,105.07944204486,102.968424830349,104.280619012596,92.4198337754436,88.0883625308368,84.3831273892654,78.3413217270888,71.4068157061774,66.5394378104723,69.5397918534487,68.0212389832584,65.130914141496,59.2947910257896,56.5841367851698,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,198.415673013294,207.045141476424,221.260793905149,228.72245131739,228.789640275229,231.297754199384,237.84284807468,224.098913704873,231.130107441101,225.001180589142,207.997518433079,200.057364631198,190.191418187644,183.572735584578,171.793083893448,162.535203217099,154.589123536626,142.885797959687,139.028739462403,141.708957545788,144.282970736228,145.061038031547,142.937136225188,138.362779779387,133.971383475159,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.0887133483658,..,..,..,..,..,..,..,..,..,..,..,..,..,53.9967671915578,51.539202577482,50.4632616761377,51.100243788592,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.115938611915,..,..,..,..,..,..,..,..,..,..,..,..,..,57.3355546523484,60.8544153602009,57.1983647513957,55.1886843456474,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.6997448993651,97.5603456492944,106.282111791739,109.91564549737,114.563173739783,114.856475342661,119.013099669432,110.567661451341,114.616970149263,117.429765753336,117.251292495657,119.944140922549,133.763291752125,124.441737908793,121.910352647165,117.70710231074,126.247550354713,127.629825492319,134.021499804284,144.209363121976,152.817094500894,132.212799438955,141.079630560907,131.98278449825,141.243937778465,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.7193182192416,72.2316499366894,75.780185674638,74.5090785957102,74.0389110112098,74.3416615233126,74.6293272804208,76.7940004849627,76.5715893694783,75.953429590185,77.7647306390529,80.578881283487,81.7686696922156,75.2346315452964,76.9376380638424,75.2516178338742,73.7249422716579,76.9234933068442,77.4309037867431,90.377759818684,89.0874230419219,93.0935462414407,88.8044143576354,79.9652267364793,80.2686751136071,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,191.599333851599,216.890939320009,209.873370344974,198.740849848243,161.752929597668,164.596997794965,168.047292475178,167.486380012437,167.684343385542,170.954626866061,143.36026095141,146.420210622691,132.145434486583,127.455167105269,118.485993245966,120.112977857655,124.466743690224,112.346322211732,114.635437889756,103.824667637741,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.9385726453732,..,..,..,..,..,..,..,..,..,..,..,..,..,169.094096343535,138.157311279315,134.587166199607,104.284272160735,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.3730731204793,88.5775709227274,94.2526516218564,103.715204107592,113.409388562989,90.2780365351986,87.6914468703932,90.8924423656371,83.9932902629606,72.2767823600363,68.1381638432076,78.5627653684923,75.105344173812,86.8658403302062,94.8579375280055,62.0457380152677,61.1496338776424,51.9531544592326,58.585295298516,50.4015294046849,52.6768959029785,51.2721466981547,48.6182554673064,46.9683684676113,48.0449199145887,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,229.913038769357,241.365214121386,244.785260956593,235.768188796985,217.912495491974,209.931156976707,201.187154216329,190.94190417846,178.379875611811,180.232611154435,179.736382538858,182.996108082182,176.567578735792,167.550030188987,156.542006336396,150.820024365258,137.077571924302,118.423290938144,115.37927476161,111.529858400183,111.269002589922,105.578699378277,99.8084592383201,100.834738478878,92.3789173396574,89.7219118622609,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112.819876940836,120.511367661416,118.375095145884,120.651373483703,119.157829184442,123.447254038455,125.020082031432,123.573038933522,117.593059557213,111.399076315755,107.350442350482,109.644528731562,107.653874813538,105.574703119831,104.189950808754,102.597803426675,97.2672201664824,90.8841585707584,93.0050700324331,92.5479588909423,94.1083105402274,93.3996367254382,92.5174496476787,90.8740808531139,85.9999021882469,82.4591852456978,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.3772751542091,..,..,..,..,..,..,..,..,..,..,..,..,..,56.3543150972924,52.4920341936158,51.2751594348728,53.667201589429,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,206.224661837612,217.565214553981,207.348438519055,219.5082041912,219.939342584028,225.006797017275,220.451691942896,220.673110111397,218.140591860509,215.602628639735,206.489715495385,206.79695323542,195.644612877245,203.208780672395,212.203104331762,201.24134511302,189.184618585753,192.271758030203,200.702531949911,199.823876072436,190.976408563421,184.463739588291,177.629172849815,173.864087996388,180.377714139865,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.0039754043723,73.8439980340302,74.5248464794159,72.2238159676663,74.4562834645387,75.7980613612368,72.7846260986896,74.6778576597998,75.2120709279062,75.5239844167015,75.2637293720863,74.3165931810752,74.4786227671814,74.8424265625477,75.7460477361876,74.6908277832108,71.7248482581176,70.2608842214497,67.4231137487123,64.411701765826,64.3008065642982,63.6858073055249,65.4528111508766,61.959288462227,59.699429247516,59.8069595643028,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.9503665792477,71.7671663972652,70.5376500244233,69.5654340865617,63.2600103587915,61.9011812823895,66.7352015780605,64.9970565285349,63.1093615813538,64.6126407507915,67.1341374894334,65.9194229952868,64.5732964925444,64.5528749269238,62.0379885213851,59.7380762878468,55.9882328164566,53.4517723176012,49.6554214223743,47.5976323610401,47.4519510310934,46.878531303101,46.4410729275501,39.7868961896351,39.9312445152342,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.2720184635332,..,..,..,..,..,..,..,..,..,..,..,..,..,79.3773880155721,75.1923676389322,72.8958698595327,76.1295640461539,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.5533345136147,..,..,..,..,..,..,..,..,..,..,..,..,..,37.0589933805101,38.1419665062982,34.7487997984319,36.7551041190926,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.6400401442387,..,..,..,..,..,..,..,..,..,..,..,..,..,49.3620951894317,48.893268696007,47.7420439213268,46.2066126912613,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,161.461178855466,149.892041926248,140.545974018341,130.531260350485,149.793404773058,141.847403854655,137.185219337063,118.455935598621,114.842296384691,123.669632074069,109.927488629484,108.124245164044,110.729630878396,101.272033585214,96.2850049433207,92.8463188305967,93.6150643620069,85.6195873777717,83.7744291189611,89.1250686626935,87.6801701654518,90.3104723546471,93.5478339235853,93.7316160977427,91.7512745103002,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.5758434033774,83.8317363502164,56.9866864754113,57.1924099267094,57.755072353887,63.324542514729,56.8909848794697,51.2090310732085,51.9373104914405,50.6294968498545,57.2785924145131,52.7098271203789,57.2728094816916,49.3815072057705,49.127377184609,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,137.283590013539,143.272881669765,138.549717449846,141.363147956797,145.242843911856,141.30231530618,142.155068986699,134.379800176372,131.199697543008,123.645145281388,112.062233921814,117.475843420312,117.705643350654,112.931853323179,112.620817189795,107.437154736442,99.9265964733284,96.5208682332823,96.5282316393381,92.2924562229971,97.8395755675045,92.859345647081,93.8463196755423,91.3967277700156,87.0787483716386,86.6013072057838,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.7665844276098,58.1637409203074,58.4475280721233,57.0561439889058,56.8495986138392,55.7703551418771,56.5945149726705,56.3180283025383,55.3235613359334,54.5157299012793,51.7425309549816,54.1014062600525,52.7766856475373,53.0122057869241,51.8051468795693,50.1339885327695,50.2944578253621,46.0224140677459,46.5204706727742,47.9659017682369,45.1356066413806,42.9221027993865,42.8413258292233,43.9200920034348,40.2283277259061,38.7240983810829,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,142.741058848549,144.445337793533,122.324034332526,115.816447047996,112.712138039767,111.376685359775,107.072738484657,110.698208669712,115.515190704519,119.244283844186,118.859490527638,120.674100573944,120.620349446594,113.079531848736,110.549949634946,125.170015525839,123.957557918944,122.785905050157,119.91123360917,105.331644625944,100.917155063756,90.1120050694772,91.29735168624,97.1018988689745,100.503180709853,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,235.593125417826,242.274206448304,278.81221131785,261.136948380115,254.487204509835,259.847970757909,301.17068363511,295.195113389945,294.682816203044,282.594712177016,250.423031407362,225.564982646042,204.209351974339,187.488438864688,183.826051328559,171.950222854505,165.697637493752,164.280753903806,144.873401538962,121.165469645725,116.099952407834,108.409717695523,108.451988387943,111.926765032632,113.107489064859,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,213.689960975293,213.643666850162,215.144987184129,218.346811490348,218.843034309334,221.39008728322,214.386398700693,209.080206769847,214.68077394566,217.635626681272,219.794722736558,218.828493156242,214.704355133947,209.223415751995,206.383809960506,201.082513479949,195.547273636183,189.628420164615,185.481882254956,181.147967020833,179.065969785684,175.806248282989,178.545525394724,173.253243017495,167.827972960307,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.0593705974527,88.0871878379974,86.8313475618073,84.6395016955327,86.6631768325185,87.6575370506686,92.7723951059056,97.177064287974,98.6460809923205,100.709552842925,98.7121863089388,98.2014717064048,102.303166154781,103.390147461433,105.114369587546,103.728973404086,100.766822154616,99.6225404107905,100.600567669131,100.925160961675,102.709120678724,101.733006815311,101.709480804989,106.519316463442,104.734624914913,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.2972427883895,18.7379924802403,19.8793122336635,18.6397449941134,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,145.499459378094,150.073498964043,158.206176720291,187.215971398337,184.134347264802,179.707601889612,185.139068836498,159.53126848526,174.538475961786,194.718642408148,195.838657740395,193.780107019596,193.269140033986,191.247878070439,195.173300495017,208.661515466423,202.849369881623,213.084337626711,213.54009697087,246.291068214425,232.640261993418,221.105078846067,207.319346905325,201.16933438452,196.047748182085,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.6462864556337,..,..,..,..,..,..,..,..,..,..,..,..,..,91.9403805888338,92.5490327723408,94.5977033436471,98.6893208167965,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,399.660873233677,385.221828898653,384.662434419938,370.613146781004,359.930351388251,338.590797808833,373.760088953894,327.679686338697,351.888408040666,380.347130644811,376.655203503805,403.797214483508,407.07979000925,397.816110313672,386.844629093021,418.190207122662,412.162651003223,418.484330650924,392.982521636394,415.500592959696,429.887572070464,424.212797020554,384.897521601171,378.577683502828,363.932776504062,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.626900033031,84.4712620704943,87.1327622766024,82.9924536466503,86.9341304913764,86.0227581294069,83.9198542266347,82.0895026516583,85.3873130576666,83.2218176137072,82.3642688365387,83.7530391144354,83.7586985219736,82.1873375287168,81.5567259944694,77.4278988662149,77.4392536695476,74.9505732034785,74.9909569461039,70.6987107866918,77.0849369951522,75.1114379475212,75.2353284581714,74.6590939582506,73.1358957645007,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.4304030723043,76.7737158313943,75.4150718908725,74.3155951310679,77.0264151619764,78.2070096897035,79.1642451004872,77.422145224503,77.0436460326622,78.2042967726907,78.8474049170263,77.3591982581405,76.7969354950034,76.1877065767346,71.9273563141098,68.8425982324208,71.2043064215081,72.7689327328303,71.2499435859357,74.1627653138144,74.6009144816272,71.394185506616,70.9631584103786,64.7010452105605,64.0827137590244,64.4525932077776,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,587.751206480881,534.620421338579,429.453510547643,427.689226312342,655.589841893223,727.000610816671,595.24681836436,672.698480099335,656.915529368849,667.635871984676,635.091968892114,620.195065892771,645.442327010584,696.849388763144,692.896488626361,638.314675383227,589.097987744768,604.421731643614,533.190517191623,441.288877522134,461.062187419092,437.310040343301,407.304337621012,379.262508002727,350.986901107007,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,212.197828522052,232.708238335466,224.705382682075,232.096138726811,256.494919030078,288.480877339391,293.654121533981,289.668583364892,279.230195392264,278.480747598714,260.497970446809,239.968837913766,230.362162677591,224.36627317698,199.59599622967,192.341543671222,171.867044905235,161.150206094835,152.287026847574,152.652647086953,169.560788368068,153.674626069349,148.536813561072,140.747733520461,142.430437562072,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.5732322302516,113.533733112232,104.569310268243,108.609378352595,112.5787467905,112.127405863317,111.897228843382,109.254652119443,111.400308372054,110.544295694885,97.4951291271322,122.625606654978,118.739622400805,107.370854820308,104.545420429527,106.006403828151,100.19918265645,105.393181720779,120.830200988104,128.87936195053,130.521037993012,128.153116403845,133.787578009554,130.251590794186,125.981320707849,..,..,..,..,..,..,..,..,..
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104.832249715915,109.608137655764,108.780186528982,107.214094139968,104.045503115883,101.648275969208,103.361429369462,95.7321368268976,93.5037942176613,90.9590705131202,87.5251324007622,85.6402508395133,82.2753058294535,81.1276524617907,78.8408446117534,77.1026359557056,74.0635741310486,69.5568984406891,68.654630022502,67.8588229506352,68.7071737523836,62.9891925544167,63.9723287295575,62.116715419854,56.3685957872528,55.3254528259639,..,..,..,..,..,..,..,..
